'Elapsed time','II'
'seconds','mV'
0.721,-0.069
0.722,-0.069
0.723,-0.066
0.724,-0.069
0.725,-0.069
0.726,-0.069
0.727,-0.069
0.728,-0.068
0.729,-0.066
0.730,-0.061
0.731,-0.056
0.732,-0.058
0.733,-0.059
0.734,-0.058
0.735,-0.056
0.736,-0.052
0.737,-0.047
0.738,-0.047
0.739,-0.047
0.740,-0.050
0.741,-0.053
0.742,-0.053
0.743,-0.053
0.744,-0.054
0.745,-0.056
0.746,-0.056
0.747,-0.056
0.748,-0.055
0.749,-0.056
0.750,-0.058
0.751,-0.059
0.752,-0.059
0.753,-0.059
0.754,-0.059
0.755,-0.059
0.756,-0.056
0.757,-0.059
0.758,-0.058
0.759,-0.056
0.760,-0.061
0.761,-0.059
0.762,-0.061
0.763,-0.063
0.764,-0.063
0.765,-0.059
0.766,-0.059
0.767,-0.063
0.768,-0.061
0.769,-0.059
0.770,-0.059
0.771,-0.059
0.772,-0.064
0.773,-0.066
0.774,-0.059
0.775,-0.059
0.776,-0.061
0.777,-0.056
0.778,-0.058
0.779,-0.059
0.780,-0.061
0.781,-0.063
0.782,-0.063
0.783,-0.066
0.784,-0.067
0.785,-0.066
0.786,-0.067
0.787,-0.066
0.788,-0.066
0.789,-0.066
0.790,-0.066
0.791,-0.066
0.792,-0.063
0.793,-0.066
0.794,-0.064
0.795,-0.063
0.796,-0.058
0.797,-0.056
0.798,-0.052
0.799,-0.047
0.800,-0.043
0.801,-0.034
0.802,-0.031
0.803,-0.028
0.804,-0.029
0.805,-0.028
0.806,-0.028
0.807,-0.031
0.808,-0.024
0.809,-0.019
0.810,-0.009
0.811,0.000
0.812,0.012
0.813,0.022
0.814,0.021
0.815,0.019
0.816,0.021
0.817,0.016
0.818,0.011
0.819,0.009
0.820,0.006
0.821,0.006
0.822,0.006
0.823,0.006
0.824,0.011
0.825,0.019
0.826,0.020
0.827,0.025
0.828,0.027
0.829,0.028
0.830,0.032
0.831,0.034
0.832,0.041
0.833,0.044
0.834,0.047
0.835,0.047
0.836,0.049
0.837,0.056
0.838,0.064
0.839,0.078
0.840,0.083
0.841,0.084
0.842,0.087
0.843,0.087
0.844,0.087
0.845,0.087
0.846,0.078
0.847,0.072
0.848,0.067
0.849,0.066
0.850,0.056
0.851,0.050
0.852,0.042
0.853,0.037
0.854,0.032
0.855,0.028
0.856,0.022
0.857,0.019
0.858,0.012
0.859,0.009
0.860,0.002
0.861,-0.006
0.862,-0.008
0.863,-0.009
0.864,-0.011
0.865,-0.016
0.866,-0.022
0.867,-0.025
0.868,-0.022
0.869,-0.019
0.870,-0.019
0.871,-0.019
0.872,-0.028
0.873,-0.038
0.874,-0.042
0.875,-0.047
0.876,-0.052
0.877,-0.050
0.878,-0.052
0.879,-0.053
0.880,-0.054
0.881,-0.056
0.882,-0.058
0.883,-0.056
0.884,-0.056
0.885,-0.056
0.886,-0.061
0.887,-0.063
0.888,-0.063
0.889,-0.066
0.890,-0.067
0.891,-0.069
0.892,-0.068
0.893,-0.069
0.894,-0.066
0.895,-0.063
0.896,-0.063
0.897,-0.063
0.898,-0.061
0.899,-0.063
0.900,-0.064
0.901,-0.066
0.902,-0.070
0.903,-0.072
0.904,-0.072
0.905,-0.072
0.906,-0.076
0.907,-0.075
0.908,-0.076
0.909,-0.081
0.910,-0.080
0.911,-0.075
0.912,-0.071
0.913,-0.066
0.914,-0.067
0.915,-0.069
0.916,-0.066
0.917,-0.069
0.918,-0.069
0.919,-0.069
0.920,-0.070
0.921,-0.072
0.922,-0.069
0.923,-0.069
0.924,-0.071
0.925,-0.072
0.926,-0.071
0.927,-0.072
0.928,-0.081
0.929,-0.091
0.930,-0.103
0.931,-0.113
0.932,-0.114
0.933,-0.122
0.934,-0.127
0.935,-0.125
0.936,-0.126
0.937,-0.122
0.938,-0.117
0.939,-0.106
0.940,-0.091
0.941,-0.069
0.942,-0.054
0.943,-0.028
0.944,0.003
0.945,0.041
0.946,0.086
0.947,0.137
0.948,0.186
0.949,0.237
0.950,0.288
0.951,0.337
0.952,0.391
0.953,0.441
0.954,0.495
0.955,0.562
0.956,0.630
0.957,0.703
0.958,0.775
0.959,0.831
0.960,0.883
0.961,0.931
0.962,0.974
0.963,1.016
0.964,1.047
0.965,1.056
0.966,1.061
0.967,1.044
0.968,1.017
0.969,0.956
0.970,0.891
0.971,0.816
0.972,0.745
0.973,0.675
0.974,0.614
0.975,0.559
0.976,0.489
0.977,0.422
0.978,0.359
0.979,0.294
0.980,0.236
0.981,0.178
0.982,0.117
0.983,0.069
0.984,0.023
0.985,0.003
0.986,-0.013
0.987,-0.013
0.988,-0.016
0.989,-0.016
0.990,-0.019
0.991,-0.028
0.992,-0.038
0.993,-0.053
0.994,-0.066
0.995,-0.075
0.996,-0.084
0.997,-0.087
0.998,-0.091
0.999,-0.094
1.000,-0.094
